,Time Stamp,isolf_min,isolf_max,isolf_mean,Name,PTID
0,2009-03-01,4499.0,6037.0,5312.708333333333,N.Y.C.,61761
1,2009-03-02,4694.0,7175.0,6238.916666666668,N.Y.C.,61761
2,2009-03-03,4895.0,7249.0,6365.791666666668,N.Y.C.,61761
3,2009-03-04,4933.0,7123.0,6298.166666666668,N.Y.C.,61761
4,2009-03-05,4760.0,6983.0,6158.291666666668,N.Y.C.,61761
5,2009-03-06,4489.0,6686.0,5887.916666666668,N.Y.C.,61761
6,2009-03-07,4262.0,5812.0,5139.5,N.Y.C.,61761
7,2009-03-08,4165.0,5637.0,4945.608695652174,N.Y.C.,61761
8,2009-03-09,4344.0,6682.0,5856.416666666668,N.Y.C.,61761
9,2009-03-10,4471.0,6707.0,5940.75,N.Y.C.,61761
10,2009-03-11,4369.0,6667.0,5883.0,N.Y.C.,61761
11,2009-03-12,4514.0,6748.0,5968.541666666668,N.Y.C.,61761
12,2009-03-13,4553.0,6611.0,5858.625,N.Y.C.,61761
13,2009-03-14,4361.0,5729.0,5169.958333333333,N.Y.C.,61761
14,2009-03-15,4189.0,5643.0,4948.0,N.Y.C.,61761
15,2009-03-16,4306.0,6577.0,5800.0,N.Y.C.,61761
16,2009-03-17,4360.0,6632.0,5842.916666666668,N.Y.C.,61761
17,2009-03-18,4266.0,6627.0,5796.166666666668,N.Y.C.,61761
18,2009-03-19,4296.0,6533.0,5761.25,N.Y.C.,61761
19,2009-03-20,4438.0,6580.0,5771.333333333332,N.Y.C.,61761
20,2009-03-21,4324.0,5670.0,5128.958333333333,N.Y.C.,61761
21,2009-03-22,4211.0,5640.0,4949.166666666667,N.Y.C.,61761
22,2009-03-23,4464.0,6779.0,5952.541666666668,N.Y.C.,61761
23,2009-03-24,4563.0,6764.0,5976.625,N.Y.C.,61761
24,2009-03-25,4456.0,6631.0,5866.416666666668,N.Y.C.,61761
25,2009-03-26,4354.0,6597.0,5810.25,N.Y.C.,61761
26,2009-03-27,4252.0,6447.0,5618.791666666668,N.Y.C.,61761
27,2009-03-28,4191.0,5597.0,5044.25,N.Y.C.,61761
28,2009-03-29,4115.0,5608.0,4921.208333333333,N.Y.C.,61761
29,2009-03-30,4283.0,6585.0,5786.083333333332,N.Y.C.,61761
30,2009-03-31,4292.0,6567.0,5761.0,N.Y.C.,61761
31,2007-11-01,4081.0,6773.0,5726.791666666668,N.Y.C.,61761
32,2007-11-02,4159.0,6712.0,5776.333333333332,N.Y.C.,61761
33,2007-11-03,4086.0,5887.0,5123.583333333333,N.Y.C.,61761
34,2007-11-04,4026.0,6117.0,5088.52,N.Y.C.,61761
35,2007-11-05,4199.0,7016.0,5841.083333333332,N.Y.C.,61761
36,2007-11-06,4183.0,6891.0,5760.458333333332,N.Y.C.,61761
37,2007-11-07,4219.0,6894.0,5797.125,N.Y.C.,61761
38,2007-11-08,4261.0,6875.0,5793.083333333332,N.Y.C.,61761
39,2007-11-09,4287.0,6761.0,5788.541666666668,N.Y.C.,61761
40,2007-11-10,4263.0,6080.0,5240.958333333333,N.Y.C.,61761
41,2007-11-11,4209.0,6054.0,5137.416666666667,N.Y.C.,61761
42,2007-11-12,4334.0,7049.0,5905.625,N.Y.C.,61761
43,2007-11-13,4277.0,6974.0,5832.958333333332,N.Y.C.,61761
44,2007-11-14,4236.0,6942.0,5796.333333333332,N.Y.C.,61761
45,2007-11-15,4193.0,6851.0,5705.875,N.Y.C.,61761
46,2007-11-16,4313.0,6862.0,5810.375,N.Y.C.,61761
47,2007-11-17,4335.0,6131.0,5283.625,N.Y.C.,61761
48,2007-11-18,4290.0,6113.0,5217.333333333333,N.Y.C.,61761
49,2007-11-19,4346.0,7070.0,5906.875,N.Y.C.,61761
50,2007-11-20,4386.0,7107.0,5940.375,N.Y.C.,61761
51,2007-11-21,4341.0,7057.0,5895.5,N.Y.C.,61761
52,2007-11-22,4325.0,5580.0,5084.208333333333,N.Y.C.,61761
53,2007-11-23,4317.0,6395.0,5476.291666666667,N.Y.C.,61761
54,2007-11-24,4410.0,6079.0,5289.291666666667,N.Y.C.,61761
55,2007-11-25,4357.0,6186.0,5275.625,N.Y.C.,61761
56,2007-11-26,4370.0,7145.0,5958.416666666668,N.Y.C.,61761
57,2007-11-27,4316.0,7016.0,5846.291666666668,N.Y.C.,61761
58,2007-11-28,4354.0,7063.0,5904.666666666668,N.Y.C.,61761
59,2007-11-29,4312.0,6976.0,5829.0,N.Y.C.,61761
60,2007-11-30,4419.0,6974.0,5908.333333333332,N.Y.C.,61761
61,2011-10-01,4466.0,6014.0,5456.0,N.Y.C.,61761
62,2011-10-02,4071.0,5647.0,4968.583333333333,N.Y.C.,61761
63,2011-10-03,4084.0,6490.0,5618.791666666668,N.Y.C.,61761
64,2011-10-04,4149.0,6524.0,5637.375,N.Y.C.,61761
65,2011-10-05,4206.0,6531.0,5615.5,N.Y.C.,61761
66,2011-10-06,4127.0,6342.0,5518.458333333332,N.Y.C.,61761
67,2011-10-07,4092.0,6250.0,5425.416666666667,N.Y.C.,61761
68,2011-10-08,4207.0,5915.0,5194.666666666667,N.Y.C.,61761
69,2011-10-09,4267.0,6431.0,5461.958333333333,N.Y.C.,61761
70,2011-10-10,4631.0,7652.0,6442.416666666668,N.Y.C.,61761
71,2011-10-11,4550.0,7162.0,6193.125,N.Y.C.,61761
72,2011-10-12,4268.0,6670.0,5789.208333333332,N.Y.C.,61761
73,2011-10-13,4260.0,7124.0,5999.333333333332,N.Y.C.,61761
74,2011-10-14,4302.0,6897.0,5850.416666666668,N.Y.C.,61761
75,2011-10-15,4207.0,5629.0,5028.875,N.Y.C.,61761
76,2011-10-16,4013.0,5531.0,4839.208333333333,N.Y.C.,61761
77,2011-10-17,4129.0,6472.0,5600.583333333332,N.Y.C.,61761
78,2011-10-18,4149.0,6472.0,5629.083333333332,N.Y.C.,61761
79,2011-10-19,4302.0,6823.0,5880.875,N.Y.C.,61761
80,2011-10-20,4263.0,6646.0,5753.208333333332,N.Y.C.,61761
81,2011-10-21,4121.0,6396.0,5576.708333333332,N.Y.C.,61761
82,2011-10-22,4145.0,5686.0,5068.166666666667,N.Y.C.,61761
83,2011-10-23,4050.0,5600.0,4889.75,N.Y.C.,61761
84,2011-10-24,4140.0,6511.0,5633.375,N.Y.C.,61761
85,2011-10-25,4169.0,6440.0,5626.25,N.Y.C.,61761
86,2011-10-26,4178.0,6524.0,5664.125,N.Y.C.,61761
87,2011-10-27,4119.0,6513.0,5619.708333333332,N.Y.C.,61761
88,2011-10-28,4119.0,6233.0,5498.666666666668,N.Y.C.,61761
89,2011-10-29,4332.0,5770.0,5145.833333333333,N.Y.C.,61761
90,2011-10-30,4193.0,5591.0,4948.041666666667,N.Y.C.,61761
91,2011-10-31,4224.0,6505.0,5692.333333333332,N.Y.C.,61761
92,2009-05-01,4144.0,6805.0,5733.708333333332,N.Y.C.,61761
93,2009-05-02,4127.0,5703.0,5097.875,N.Y.C.,61761
94,2009-05-03,3999.0,5471.0,4856.75,N.Y.C.,61761
95,2009-05-04,4061.0,6749.0,5698.875,N.Y.C.,61761
96,2009-05-05,4130.0,6725.0,5717.75,N.Y.C.,61761
97,2009-05-06,4109.0,6798.0,5714.458333333332,N.Y.C.,61761
98,2009-05-07,4132.0,6876.0,5762.0,N.Y.C.,61761
99,2009-05-08,4202.0,6731.0,5704.291666666668,N.Y.C.,61761
100,2009-05-09,4341.0,6052.0,5384.625,N.Y.C.,61761
101,2009-05-10,4170.0,5642.0,5113.416666666667,N.Y.C.,61761
102,2009-05-11,4125.0,6598.0,5655.291666666668,N.Y.C.,61761
103,2009-05-12,4063.0,6541.0,5618.958333333332,N.Y.C.,61761
104,2009-05-13,4030.0,6500.0,5557.541666666668,N.Y.C.,61761
105,2009-05-14,4101.0,6643.0,5658.541666666668,N.Y.C.,61761
106,2009-05-15,4284.0,7000.0,5895.541666666668,N.Y.C.,61761
107,2009-05-16,4291.0,5947.0,5262.25,N.Y.C.,61761
108,2009-05-17,4139.0,5549.0,4984.416666666667,N.Y.C.,61761
109,2009-05-18,4120.0,6564.0,5669.083333333332,N.Y.C.,61761
110,2009-05-19,4092.0,6617.0,5655.25,N.Y.C.,61761
111,2009-05-20,4094.0,6954.0,5790.083333333332,N.Y.C.,61761
112,2009-05-21,4255.0,7235.0,6044.458333333332,N.Y.C.,61761
113,2009-05-22,4619.0,7699.0,6454.458333333332,N.Y.C.,61761
114,2009-05-23,4645.0,6259.0,5644.333333333332,N.Y.C.,61761
115,2009-05-24,4460.0,6168.0,5376.041666666667,N.Y.C.,61761
116,2009-05-25,4223.0,5914.0,5303.291666666667,N.Y.C.,61761
117,2009-05-26,4209.0,6665.0,5764.833333333332,N.Y.C.,61761
118,2009-05-27,4184.0,6746.0,5762.791666666668,N.Y.C.,61761
119,2009-05-28,4392.0,7181.0,6029.458333333332,N.Y.C.,61761
120,2009-05-29,4310.0,6874.0,5823.416666666668,N.Y.C.,61761
121,2009-05-30,4312.0,5980.0,5290.291666666667,N.Y.C.,61761
122,2009-05-31,4258.0,5913.0,5221.333333333333,N.Y.C.,61761
123,2006-03-01,4639.0,6865.0,6036.875,N.Y.C.,61761
124,2006-03-02,4447.0,6799.0,5918.75,N.Y.C.,61761
125,2006-03-03,4491.0,6694.0,5898.875,N.Y.C.,61761
126,2006-03-04,4538.0,6133.0,5415.625,N.Y.C.,61761
127,2006-03-05,4349.0,6131.0,5255.25,N.Y.C.,61761
128,2006-03-06,4457.0,6792.0,5912.083333333332,N.Y.C.,61761
129,2006-03-07,4426.0,6765.0,5884.875,N.Y.C.,61761
130,2006-03-08,4419.0,6657.0,5838.208333333332,N.Y.C.,61761
131,2006-03-09,4304.0,6546.0,5747.875,N.Y.C.,61761
132,2006-03-10,4246.0,6490.0,5650.125,N.Y.C.,61761
133,2006-03-11,4055.0,5791.0,5021.375,N.Y.C.,61761
134,2006-03-12,4000.0,5833.0,4945.375,N.Y.C.,61761
135,2006-03-13,4236.0,6778.0,5805.333333333332,N.Y.C.,61761
136,2006-03-14,4112.0,6531.0,5634.583333333332,N.Y.C.,61761
137,2006-03-15,4261.0,6575.0,5719.166666666668,N.Y.C.,61761
138,2006-03-16,4301.0,6583.0,5740.958333333332,N.Y.C.,61761
139,2006-03-17,4265.0,6513.0,5694.166666666668,N.Y.C.,61761
140,2006-03-18,4333.0,6005.0,5257.625,N.Y.C.,61761
141,2006-03-19,4303.0,6073.0,5202.583333333333,N.Y.C.,61761
142,2006-03-20,4460.0,6745.0,5915.916666666668,N.Y.C.,61761
143,2006-03-21,4436.0,6703.0,5895.291666666668,N.Y.C.,61761
144,2006-03-22,4409.0,6612.0,5840.333333333332,N.Y.C.,61761
145,2006-03-23,4320.0,6513.0,5741.833333333332,N.Y.C.,61761
146,2006-03-24,4286.0,6452.0,5658.0,N.Y.C.,61761
147,2006-03-25,4255.0,5849.0,5140.375,N.Y.C.,61761
148,2006-03-26,4097.0,5841.0,4982.125,N.Y.C.,61761
149,2006-03-27,4230.0,6447.0,5660.125,N.Y.C.,61761
150,2006-03-28,4211.0,6410.0,5643.208333333332,N.Y.C.,61761
151,2006-03-29,4183.0,6392.0,5616.166666666668,N.Y.C.,61761
152,2006-03-30,4119.0,6328.0,5550.583333333332,N.Y.C.,61761
153,2006-03-31,4112.0,6364.0,5525.083333333332,N.Y.C.,61761
154,2007-02-01,4636.0,7087.0,6139.0,N.Y.C.,61761
155,2007-02-02,4563.0,6985.0,6069.291666666668,N.Y.C.,61761
156,2007-02-03,4552.0,6467.0,5587.125,N.Y.C.,61761
157,2007-02-04,4667.0,6669.0,5683.041666666668,N.Y.C.,61761
158,2007-02-05,5009.0,7744.0,6628.5,N.Y.C.,61761
159,2007-02-06,5092.0,7639.0,6619.208333333332,N.Y.C.,61761
160,2007-02-08,4974.0,7421.0,6462.5,N.Y.C.,61761
161,2007-02-07,5034.0,7531.0,6545.083333333332,N.Y.C.,61761
162,2007-02-09,4950.0,7166.0,6332.416666666668,N.Y.C.,61761
163,2007-02-10,4802.0,6504.0,5708.708333333332,N.Y.C.,61761
164,2007-02-11,4724.0,6432.0,5570.541666666668,N.Y.C.,61761
165,2007-02-12,4773.0,7201.0,6238.583333333332,N.Y.C.,61761
166,2007-02-13,4803.0,7365.0,6349.291666666668,N.Y.C.,61761
167,2007-02-14,4783.0,7227.0,6266.5,N.Y.C.,61761
168,2007-02-15,4937.0,7450.0,6453.458333333332,N.Y.C.,61761
169,2007-02-16,5020.0,7205.0,6385.958333333332,N.Y.C.,61761
170,2007-02-17,4903.0,6561.0,5789.416666666668,N.Y.C.,61761
171,2007-02-18,4626.0,6272.0,5431.375,N.Y.C.,61761
172,2007-02-19,4696.0,6525.0,5743.416666666668,N.Y.C.,61761
173,2007-02-20,4682.0,6984.0,6119.375,N.Y.C.,61761
174,2007-02-21,4487.0,6778.0,5926.75,N.Y.C.,61761
175,2007-02-22,4475.0,6795.0,5929.75,N.Y.C.,61761
176,2007-02-23,4531.0,6753.0,5942.583333333332,N.Y.C.,61761
177,2007-02-24,4715.0,6312.0,5562.708333333332,N.Y.C.,61761
178,2007-02-25,4589.0,6252.0,5421.416666666667,N.Y.C.,61761
179,2007-02-26,4706.0,7108.0,6161.125,N.Y.C.,61761
180,2007-02-27,4732.0,7066.0,6161.125,N.Y.C.,61761
181,2007-02-28,4577.0,6874.0,5986.125,N.Y.C.,61761
182,2016-07-01,5572.0,8547.0,7359.75,N.Y.C.,61761
183,2016-07-02,5535.0,7043.0,6469.375,N.Y.C.,61761
184,2016-07-03,5004.0,6704.0,6028.333333333332,N.Y.C.,61761
185,2016-07-04,4833.0,6821.0,5916.75,N.Y.C.,61761
186,2016-07-05,5373.0,8472.0,7107.333333333332,N.Y.C.,61761
187,2016-07-06,6125.0,9559.0,8061.958333333332,N.Y.C.,61761
188,2016-07-07,6744.0,10162.0,8723.0,N.Y.C.,61761
189,2016-07-08,6845.0,10085.0,8748.458333333334,N.Y.C.,61761
190,2016-07-09,6087.0,7513.0,6939.875,N.Y.C.,61761
191,2016-07-10,5479.0,7352.0,6621.916666666668,N.Y.C.,61761
192,2016-07-11,5311.0,8171.0,6984.0,N.Y.C.,61761
193,2016-07-12,5417.0,8437.0,7208.291666666668,N.Y.C.,61761
194,2016-07-13,5603.0,8802.0,7535.125,N.Y.C.,61761
195,2016-07-14,6187.0,9791.0,8315.583333333334,N.Y.C.,61761
196,2016-07-15,6690.0,9956.0,8589.833333333334,N.Y.C.,61761
197,2016-07-16,6682.0,8640.0,7860.083333333332,N.Y.C.,61761
198,2016-07-17,6577.0,8582.0,7776.875,N.Y.C.,61761
199,2016-07-18,6854.0,10357.0,8855.708333333334,N.Y.C.,61761
200,2016-07-19,6779.0,9168.0,8189.291666666668,N.Y.C.,61761
201,2016-07-20,5809.0,8506.0,7355.25,N.Y.C.,61761
202,2016-07-21,5819.0,9100.0,7678.041666666668,N.Y.C.,61761
203,2016-07-22,5994.0,9946.0,8163.541666666668,N.Y.C.,61761
204,2016-07-23,6562.0,8793.0,7851.208333333332,N.Y.C.,61761
205,2016-07-24,6351.0,8494.0,7595.75,N.Y.C.,61761
206,2016-07-25,7161.0,11028.0,9280.375,N.Y.C.,61761
207,2016-07-26,7510.0,10527.0,9196.625,N.Y.C.,61761
208,2016-07-27,6763.0,9923.0,8577.333333333334,N.Y.C.,61761
209,2016-07-28,6925.0,10346.0,8892.25,N.Y.C.,61761
210,2016-07-29,7138.0,9409.0,8534.625,N.Y.C.,61761
211,2016-07-30,6615.0,8571.0,7814.208333333332,N.Y.C.,61761
212,2016-07-31,6525.0,8058.0,7479.458333333332,N.Y.C.,61761
213,2005-06-01,3899.0,6588.0,5561.458333333332,N.Y.C.,61761
214,2005-06-02,3961.0,6669.0,5629.708333333332,N.Y.C.,61761
215,2005-06-03,3947.0,6640.0,5582.208333333332,N.Y.C.,61761
216,2005-06-04,4051.0,5776.0,5093.833333333333,N.Y.C.,61761
217,2005-06-05,4304.0,6431.0,5526.208333333332,N.Y.C.,61761
218,2005-06-06,4931.0,8048.0,6701.375,N.Y.C.,61761
219,2005-06-07,4953.0,8928.0,7206.125,N.Y.C.,61761
220,2005-06-08,5293.0,9052.0,7472.041666666668,N.Y.C.,61761
221,2005-06-09,5745.0,9315.0,7783.416666666668,N.Y.C.,61761
222,2005-06-10,5484.0,8958.0,7491.75,N.Y.C.,61761
223,2005-06-11,5438.0,7800.0,6812.375,N.Y.C.,61761
224,2005-06-12,5287.0,7704.0,6666.916666666668,N.Y.C.,61761
225,2005-06-13,6037.0,10600.0,8627.291666666666,N.Y.C.,61761
226,2005-06-14,6429.0,10643.0,8853.166666666666,N.Y.C.,61761
227,2005-06-15,6431.0,10107.0,8552.916666666666,N.Y.C.,61761
228,2005-06-16,5724.0,8906.0,7569.041666666668,N.Y.C.,61761
229,2005-06-17,4379.0,7359.0,6142.666666666668,N.Y.C.,61761
230,2005-06-18,4451.0,6112.0,5426.75,N.Y.C.,61761
231,2005-06-19,4437.0,5733.0,5211.208333333333,N.Y.C.,61761
232,2005-06-20,4383.0,7505.0,6183.083333333332,N.Y.C.,61761
233,2005-06-21,4526.0,8241.0,6636.791666666668,N.Y.C.,61761
234,2005-06-22,5143.0,8678.0,7141.166666666668,N.Y.C.,61761
235,2005-06-23,4975.0,8018.0,6751.0,N.Y.C.,61761
236,2005-06-24,4977.0,8867.0,7185.708333333332,N.Y.C.,61761
237,2005-06-25,5476.0,8247.0,7090.708333333332,N.Y.C.,61761
238,2005-06-26,6002.0,8451.0,7374.625,N.Y.C.,61761
239,2005-06-27,6187.0,10150.0,8421.5,N.Y.C.,61761
240,2005-06-28,5687.0,9588.0,7918.875,N.Y.C.,61761
241,2005-06-29,5622.0,9750.0,7979.5,N.Y.C.,61761
242,2005-06-30,6088.0,9972.0,8329.208333333334,N.Y.C.,61761
243,2019-11-01,4101.0,5910.0,5215.375,N.Y.C.,61761
244,2019-11-02,4026.0,5280.0,4762.833333333333,N.Y.C.,61761
245,2019-11-03,4004.0,5375.0,4667.64,N.Y.C.,61761
246,2019-11-04,4012.0,6150.0,5256.666666666667,N.Y.C.,61761
247,2019-11-05,3981.0,6184.0,5282.833333333333,N.Y.C.,61761
248,2019-11-06,3995.0,6135.0,5248.166666666667,N.Y.C.,61761
249,2019-11-07,4021.0,6168.0,5283.0,N.Y.C.,61761
250,2019-11-08,4110.0,6324.0,5419.458333333333,N.Y.C.,61761
251,2019-11-09,4396.0,5694.0,5117.0,N.Y.C.,61761
252,2019-11-10,4288.0,5579.0,4930.958333333333,N.Y.C.,61761
253,2019-11-11,4180.0,6265.0,5397.75,N.Y.C.,61761
254,2019-11-12,4056.0,6478.0,5489.291666666667,N.Y.C.,61761
255,2019-11-13,4495.0,6592.0,5735.458333333332,N.Y.C.,61761
256,2019-11-14,4583.0,6510.0,5717.083333333332,N.Y.C.,61761
257,2019-11-15,4448.0,6266.0,5527.75,N.Y.C.,61761
258,2019-11-16,4347.0,5724.0,5101.125,N.Y.C.,61761
259,2019-11-17,4347.0,5842.0,5116.791666666667,N.Y.C.,61761
260,2019-11-18,4297.0,6580.0,5632.916666666668,N.Y.C.,61761
261,2019-11-19,4338.0,6416.0,5559.041666666668,N.Y.C.,61761
262,2019-11-20,4307.0,6435.0,5565.666666666668,N.Y.C.,61761
263,2019-11-21,4318.0,6354.0,5508.75,N.Y.C.,61761
264,2019-11-22,4220.0,6228.0,5424.125,N.Y.C.,61761
265,2019-11-23,4353.0,5682.0,5088.708333333333,N.Y.C.,61761
266,2019-11-24,4192.0,5750.0,5000.75,N.Y.C.,61761
267,2019-11-25,4248.0,6479.0,5556.958333333332,N.Y.C.,61761
268,2019-11-26,4252.0,6386.0,5512.625,N.Y.C.,61761
269,2019-11-27,4202.0,6352.0,5476.0,N.Y.C.,61761
270,2019-11-28,4097.0,5179.0,4749.041666666667,N.Y.C.,61761
271,2019-11-29,4150.0,5912.0,5136.916666666667,N.Y.C.,61761
272,2019-11-30,4370.0,5690.0,5086.208333333333,N.Y.C.,61761
273,2011-04-14,4133.0,6503.0,5670.791666666668,N.Y.C.,61761
274,2011-04-01,4259.0,6384.0,5595.041666666668,N.Y.C.,61761
275,2011-04-02,4311.0,5450.0,4984.041666666667,N.Y.C.,61761
276,2011-04-03,4205.0,5399.0,4801.833333333333,N.Y.C.,61761
277,2011-04-04,4194.0,6580.0,5727.708333333332,N.Y.C.,61761
278,2011-04-05,4208.0,6520.0,5703.916666666668,N.Y.C.,61761
279,2011-04-06,4236.0,6420.0,5652.5,N.Y.C.,61761
280,2011-04-07,4195.0,6449.0,5664.958333333332,N.Y.C.,61761
281,2011-04-08,4197.0,6327.0,5532.333333333332,N.Y.C.,61761
282,2011-04-09,4214.0,5489.0,4976.583333333333,N.Y.C.,61761
283,2011-04-10,4163.0,5518.0,4869.75,N.Y.C.,61761
284,2011-04-11,4192.0,6806.0,5810.208333333332,N.Y.C.,61761
285,2011-04-12,4150.0,6616.0,5742.291666666668,N.Y.C.,61761
286,2011-04-13,4138.0,6484.0,5663.375,N.Y.C.,61761
287,2011-04-15,4164.0,6271.0,5511.916666666668,N.Y.C.,61761
288,2011-04-16,4208.0,5539.0,5031.708333333333,N.Y.C.,61761
289,2011-04-17,4087.0,5507.0,4826.5,N.Y.C.,61761
290,2011-04-18,4165.0,6446.0,5651.833333333332,N.Y.C.,61761
291,2011-04-19,4157.0,6480.0,5673.041666666668,N.Y.C.,61761
292,2011-04-20,4147.0,6512.0,5685.208333333332,N.Y.C.,61761
293,2011-04-21,4131.0,6340.0,5581.166666666668,N.Y.C.,61761
294,2011-04-22,4141.0,6171.0,5431.125,N.Y.C.,61761
295,2011-04-23,4180.0,5418.0,4946.375,N.Y.C.,61761
296,2011-04-24,4105.0,5672.0,5015.708333333333,N.Y.C.,61761
297,2011-04-25,4232.0,6657.0,5743.833333333332,N.Y.C.,61761
298,2011-04-26,4288.0,6832.0,5818.375,N.Y.C.,61761
299,2011-04-27,4303.0,6733.0,5797.75,N.Y.C.,61761
300,2011-04-28,4284.0,6651.0,5742.0,N.Y.C.,61761
301,2011-04-29,4178.0,6304.0,5481.666666666667,N.Y.C.,61761
302,2011-04-30,4129.0,5289.0,4844.916666666667,N.Y.C.,61761
303,2015-09-01,6773.0,10040.0,8571.25,N.Y.C.,61761
304,2015-09-02,6794.0,10130.0,8623.583333333334,N.Y.C.,61761
305,2015-09-03,6708.0,10221.0,8612.416666666666,N.Y.C.,61761
306,2015-09-04,6550.0,9302.0,8120.625,N.Y.C.,61761
307,2015-09-05,5457.0,7052.0,6458.583333333332,N.Y.C.,61761
308,2015-09-06,4889.0,6841.0,6028.833333333332,N.Y.C.,61761
309,2015-09-07,5168.0,7446.0,6450.958333333332,N.Y.C.,61761
310,2015-09-08,5946.0,9545.0,7981.291666666668,N.Y.C.,61761
311,2015-09-09,6650.0,10030.0,8538.083333333334,N.Y.C.,61761
312,2015-09-10,6678.0,9356.0,8245.708333333334,N.Y.C.,61761
313,2015-09-11,6124.0,8622.0,7572.75,N.Y.C.,61761
314,2015-09-12,5479.0,7290.0,6593.666666666668,N.Y.C.,61761
315,2015-09-13,5244.0,6851.0,6193.625,N.Y.C.,61761
316,2015-09-14,4787.0,7553.0,6411.083333333332,N.Y.C.,61761
317,2015-09-15,4710.0,7863.0,6595.708333333332,N.Y.C.,61761
318,2015-09-16,4959.0,8317.0,6931.916666666668,N.Y.C.,61761
319,2015-09-17,5171.0,8527.0,7110.166666666668,N.Y.C.,61761
320,2015-09-18,5298.0,8390.0,7074.625,N.Y.C.,61761
321,2015-09-19,5414.0,7095.0,6429.625,N.Y.C.,61761
322,2015-09-20,4961.0,6488.0,5899.166666666668,N.Y.C.,61761
323,2015-09-21,4807.0,7226.0,6252.041666666668,N.Y.C.,61761
324,2015-09-22,4566.0,7292.0,6190.791666666668,N.Y.C.,61761
325,2015-09-23,4543.0,7397.0,6171.875,N.Y.C.,61761
326,2015-09-24,4649.0,7537.0,6298.958333333332,N.Y.C.,61761
327,2015-09-25,4593.0,7228.0,6172.416666666668,N.Y.C.,61761
328,2015-09-26,4352.0,5891.0,5279.458333333333,N.Y.C.,61761
329,2015-09-27,4166.0,5814.0,5099.041666666667,N.Y.C.,61761
330,2015-09-28,4345.0,7630.0,6268.041666666668,N.Y.C.,61761
331,2015-09-29,5008.0,8056.0,6789.083333333332,N.Y.C.,61761
332,2015-09-30,5169.0,7693.0,6663.875,N.Y.C.,61761
333,2019-12-01,4470.0,6042.0,5289.083333333333,N.Y.C.,61761
334,2019-12-02,4289.0,6691.0,5702.625,N.Y.C.,61761
335,2019-12-03,4443.0,6757.0,5802.25,N.Y.C.,61761
336,2019-12-04,4509.0,6701.0,5785.708333333332,N.Y.C.,61761
337,2019-12-05,4482.0,6673.0,5760.125,N.Y.C.,61761
338,2019-12-06,4538.0,6596.0,5765.291666666668,N.Y.C.,61761
339,2019-12-07,4429.0,5992.0,5282.458333333333,N.Y.C.,61761
340,2019-12-08,4585.0,5946.0,5289.375,N.Y.C.,61761
341,2019-12-09,4379.0,6559.0,5665.208333333332,N.Y.C.,61761
342,2019-12-10,4223.0,6515.0,5568.125,N.Y.C.,61761
343,2019-12-11,4262.0,6744.0,5723.166666666668,N.Y.C.,61761
344,2019-12-12,4583.0,6870.0,5933.041666666668,N.Y.C.,61761
345,2019-12-13,4600.0,6579.0,5767.833333333332,N.Y.C.,61761
346,2019-12-14,4347.0,5776.0,5162.5,N.Y.C.,61761
347,2019-12-15,4248.0,5864.0,5088.666666666667,N.Y.C.,61761
348,2019-12-16,4431.0,6804.0,5826.125,N.Y.C.,61761
349,2019-12-17,4472.0,6851.0,5878.375,N.Y.C.,61761
350,2019-12-18,4616.0,6977.0,6019.833333333332,N.Y.C.,61761
351,2019-12-19,4979.0,7269.0,6327.291666666668,N.Y.C.,61761
352,2019-12-20,5038.0,7008.0,6227.916666666668,N.Y.C.,61761
353,2019-12-21,5018.0,6243.0,5712.875,N.Y.C.,61761
354,2019-12-22,4826.0,6069.0,5458.458333333333,N.Y.C.,61761
355,2019-12-23,4656.0,6542.0,5803.375,N.Y.C.,61761
356,2019-12-24,4484.0,6098.0,5442.166666666667,N.Y.C.,61761
357,2019-12-25,4495.0,5398.0,4987.958333333333,N.Y.C.,61761
358,2019-12-26,4456.0,6224.0,5449.666666666667,N.Y.C.,61761
359,2019-12-27,4376.0,6275.0,5477.375,N.Y.C.,61761
360,2019-12-28,4240.0,5650.0,5013.583333333333,N.Y.C.,61761
361,2019-12-29,4275.0,5707.0,5015.666666666667,N.Y.C.,61761
362,2019-12-30,4157.0,6415.0,5423.833333333333,N.Y.C.,61761
363,2019-12-31,4268.0,6213.0,5357.583333333333,N.Y.C.,61761
364,2010-08-01,5182.0,7110.0,6366.541666666668,N.Y.C.,61761
365,2010-08-02,5626.0,9122.0,7589.375,N.Y.C.,61761
366,2010-08-03,5792.0,9417.0,7825.0,N.Y.C.,61761
367,2010-08-04,6286.0,10191.0,8424.333333333334,N.Y.C.,61761
368,2010-08-05,6916.0,10690.0,8978.333333333334,N.Y.C.,61761
369,2010-08-06,6820.0,9814.0,8510.625,N.Y.C.,61761
370,2010-08-07,6012.0,7716.0,7095.75,N.Y.C.,61761
371,2010-08-08,5589.0,7962.0,6990.708333333332,N.Y.C.,61761
372,2010-08-09,6278.0,9943.0,8353.583333333334,N.Y.C.,61761
373,2010-08-10,6816.0,10336.0,8828.125,N.Y.C.,61761
374,2010-08-11,6893.0,10195.0,8796.375,N.Y.C.,61761
375,2010-08-12,6541.0,9696.0,8393.458333333334,N.Y.C.,61761
376,2010-08-13,5931.0,8632.0,7530.791666666668,N.Y.C.,61761
377,2010-08-14,5219.0,7002.0,6281.541666666668,N.Y.C.,61761
